,Year,City,Stop Name,Stop Abbrev,Total Stops,County,Population,UniqueStopsCount,Unemployment Rate,Dec–Dec Percentage Change,BART_Stop,Average_Distance
0,2010,Oakland,12th Street / Oakland City Center,12,3356412.0,Alameda,1512986.0,22,11.146153846153847,1.5,12th Street / Oakland City Center,0.2735379116824398
1,2010,Oakland,19th Street Oakland,19,2608087.0,Alameda,1512986.0,22,11.146153846153847,1.5,19th Street Oakland,0.2735379116824398
2,2010,Berkeley,Ashby,AS,1223515.0,Alameda,1512986.0,22,11.146153846153847,1.5,Ashby,788.4336040492233
3,2010,San Leandro,Bayfair,BF,1556461.0,Alameda,1512986.0,22,11.146153846153847,1.5,Bayfair,3783.8325882097542
4,2010,Berkeley,Berkeley,BK,3579577.0,Alameda,1512986.0,22,11.146153846153847,1.5,Berkeley,0.496580756887395
5,2010,Oakland,Coliseum,CL,2093571.0,Alameda,1512986.0,22,11.146153846153847,1.5,Coliseum,2745.055693451936
6,2010,Castro Valley,Castro Valley,CV,702150.0,Alameda,1512986.0,22,11.146153846153847,1.5,Castro Valley,1.4445444579939293
7,2010,Dublin/Pleasanton,Dublin/Pleasanton,ED,2334663.0,Alameda,1512986.0,22,11.146153846153847,1.5,Dublin/Pleasanton,1.3211533380343672
8,2010,Fremont,Fremont,FM,2093841.0,Alameda,1512986.0,22,11.146153846153847,1.5,Fremont,2.608908848924649
9,2010,Oakland,Fruitvale,FV,2143007.0,Alameda,1512986.0,22,11.146153846153847,1.5,Fruitvale,166.77173329449417
10,2010,Hayward,Hayward,HY,1266265.0,Alameda,1512986.0,22,11.146153846153847,1.5,Hayward,1.4445444579939293
11,2010,Oakland,Lake Merritt,LM,1647464.0,Alameda,1512986.0,22,11.146153846153847,1.5,Lake Merritt,0.5853468523750447
12,2010,Oakland,MacArthur,MA,2322898.0,Alameda,1512986.0,22,11.146153846153847,1.5,MacArthur,3783.8325882097542
13,2010,Berkeley,North Berkeley,NB,1185425.0,Alameda,1512986.0,22,11.146153846153847,1.5,North Berkeley,0.496580756887395
14,2010,Oakland,Oakland International Airport,OA,0.0,Alameda,1512986.0,22,11.146153846153847,1.5,Oakland International Airport,2.6903454433945226
15,2010,Oakland,West Oakland,OW,1503384.0,Alameda,1512986.0,22,11.146153846153847,1.5,West Oakland,1.0369282858141005
16,2010,Oakland,Rockridge,RR,1573483.0,Alameda,1512986.0,22,11.146153846153847,1.5,Rockridge,1.7317410291181736
17,2010,Hayward,South Hayward,SH,824339.0,Alameda,1512986.0,22,11.146153846153847,1.5,South Hayward,2.1775336242570766
18,2010,San Leandro,San Leandro,SL,1477948.0,Alameda,1512986.0,22,11.146153846153847,1.5,San Leandro,2.6903454433945226
19,2010,Union City,Union City,UC,1104223.0,Alameda,1512986.0,22,11.146153846153847,1.5,Union City,2.608908848924649
20,2010,Dublin/Pleasanton,West Dublin/Pleasanton,WD,0.0,Alameda,1512986.0,22,11.146153846153847,1.5,West Dublin/Pleasanton,1.3211533380343672
21,2010,Fremont,Warm Springs,WS,0.0,Alameda,1512986.0,22,11.146153846153847,1.5,Warm Springs,174.70401979927587
22,2010,San Francisco,16th Street Mission,16,3288773.0,San Francisco,805505.0,9,9.092307692307692,1.5,16th Street Mission,0.7131119173318027
23,2010,San Francisco,24th Street Mission,24,3597513.0,San Francisco,805505.0,9,9.092307692307692,1.5,24th Street Mission,0.7131119173318027
24,2010,San Francisco,Balboa Park,BP,3489805.0,San Francisco,805505.0,9,9.092307692307692,1.5,Balboa Park,172.00429845474892
25,2010,San Francisco,Civic Center,CC,5482300.0,San Francisco,805505.0,9,9.092307692307692,1.5,Civic Center,172.0747535587498
26,2010,San Francisco,Embarcadero,EM,9877137.0,San Francisco,805505.0,9,9.092307692307692,1.5,Embarcadero,0.28470827629669465
27,2010,San Francisco,Glen Park,GP,2062005.0,San Francisco,805505.0,9,9.092307692307692,1.5,Glen Park,184.1214379605802
28,2010,San Francisco,Montgomery Street,MT,9053442.0,San Francisco,805505.0,9,9.092307692307692,1.5,Montgomery Street,0.28470827629669465
29,2010,San Francisco,Powell Street,PL,8319627.0,San Francisco,805505.0,9,9.092307692307692,1.5,Powell Street,0.3554832365740666
30,2010,San Francisco,San Francisco International Airport,SO,1717686.0,San Francisco,805505.0,9,9.092307692307692,1.5,San Francisco International Airport,1.503303924670021
31,2010,Antioch,Antioch,AN,0.0,Contra Costa,1052540.0,12,11.215384615384616,1.5,Antioch,3.720406586896818
32,2010,Concord,Concord,CN,1472127.0,Contra Costa,1052540.0,12,11.215384615384616,1.5,Concord,172.0747535587498
33,2010,El Cerrito,El Cerrito Del Norte,EN,2154073.0,Contra Costa,1052540.0,12,11.215384615384616,1.5,El Cerrito Del Norte,1.6060740346140452
34,2010,El Cerrito,El Cerrito Plaza,EP,1254478.0,Contra Costa,1052540.0,12,11.215384615384616,1.5,El Cerrito Plaza,1.5952004779635078
35,2010,Lafayette,Lafayette,LF,1000071.0,Contra Costa,1052540.0,12,11.215384615384616,1.5,Lafayette,174.70401979927587
36,2010,Concord,North Concord,NC,533454.0,Contra Costa,1052540.0,12,11.215384615384616,1.5,North Concord,184.3981473959375
37,2010,Orinda,Orinda,OR,809700.0,Contra Costa,1052540.0,12,11.215384615384616,1.5,Orinda,3.6258869169950825
38,2010,Pittsburg,Pittsburg Center,PC,0.0,Contra Costa,1052540.0,12,11.215384615384616,1.5,Pittsburg Center,2.459507620750789
39,2010,Pleasant Hill,Pleasant Hill,PH,1622845.0,Contra Costa,1052540.0,12,11.215384615384616,1.5,Pleasant Hill,2.548079202414309
40,2010,Richmond,Richmond,RM,1011674.0,Contra Costa,1052540.0,12,11.215384615384616,1.5,Richmond,184.3981473959375
41,2010,Walnut Creek,Walnut Creek,WC,1781157.0,Contra Costa,1052540.0,12,11.215384615384616,1.5,Walnut Creek,2.548079202414309
42,2010,Pittsburg,Pittsburg/Bay Point,WP,1447222.0,Contra Costa,1052540.0,12,11.215384615384616,1.5,Pittsburg/Bay Point,2.459507620750789
43,2010,San Jose,Berryessa / North San José,BE,0.0,Santa Clara,1786040.0,2,10.661538461538461,1.5,Berryessa / North San José,3.75207703253719
44,2010,Milpitas,Milpitas,ML,0.0,Santa Clara,1786040.0,2,10.661538461538461,1.5,Milpitas,3.75207703253719
45,2010,Colma,Colma,CM,1035978.0,San Mateo,719699.0,5,8.561538461538461,1.5,Colma,0.9584771223118371
46,2010,Daly City,Daly City,DC,2336228.0,San Mateo,719699.0,5,8.561538461538461,1.5,Daly City,0.9584771223118371
47,2010,Millbrae,Millbrae,MB,1483866.0,San Mateo,719699.0,5,8.561538461538461,1.5,Millbrae,1.503303924670021
48,2010,San Bruno,San Bruno,SB,832976.0,San Mateo,719699.0,5,8.561538461538461,1.5,San Bruno,1.6820027003518876
49,2010,South San Francisco,South San Francisco,SS,794763.0,San Mateo,719699.0,5,8.561538461538461,1.5,South San Francisco,1.6820027003518876
50,2011,Oakland,12th Street / Oakland City Center,12,3503909.0,Alameda,1530915.0,22,10.261538461538462,2.9,12th Street / Oakland City Center,0.2735379116824398
51,2011,Oakland,19th Street Oakland,19,2837360.0,Alameda,1530915.0,22,10.261538461538462,2.9,19th Street Oakland,0.2735379116824398
52,2011,Berkeley,Ashby,AS,1366040.0,Alameda,1530915.0,22,10.261538461538462,2.9,Ashby,788.4336040492233
53,2011,San Leandro,Bayfair,BF,1611626.0,Alameda,1530915.0,22,10.261538461538462,2.9,Bayfair,3783.8325882097542
54,2011,Berkeley,Berkeley,BK,3713966.0,Alameda,1530915.0,22,10.261538461538462,2.9,Berkeley,0.496580756887395
55,2011,Oakland,Coliseum,CL,2227395.0,Alameda,1530915.0,22,10.261538461538462,2.9,Coliseum,2745.055693451936
56,2011,Castro Valley,Castro Valley,CV,742559.0,Alameda,1530915.0,22,10.261538461538462,2.9,Castro Valley,1.4445444579939293
57,2011,Dublin/Pleasanton,Dublin/Pleasanton,ED,2118248.0,Alameda,1530915.0,22,10.261538461538462,2.9,Dublin/Pleasanton,1.3211533380343672
58,2011,Fremont,Fremont,FM,2216198.0,Alameda,1530915.0,22,10.261538461538462,2.9,Fremont,2.608908848924649
59,2011,Oakland,Fruitvale,FV,2301072.0,Alameda,1530915.0,22,10.261538461538462,2.9,Fruitvale,166.77173329449417
60,2011,Hayward,Hayward,HY,1375758.0,Alameda,1530915.0,22,10.261538461538462,2.9,Hayward,1.4445444579939293
61,2011,Oakland,Lake Merritt,LM,1731012.0,Alameda,1530915.0,22,10.261538461538462,2.9,Lake Merritt,0.5853468523750447
62,2011,Oakland,MacArthur,MA,2495086.0,Alameda,1530915.0,22,10.261538461538462,2.9,MacArthur,3783.8325882097542
63,2011,Berkeley,North Berkeley,NB,1264642.0,Alameda,1530915.0,22,10.261538461538462,2.9,North Berkeley,0.496580756887395
64,2011,Oakland,Oakland International Airport,OA,0.0,Alameda,1530915.0,22,10.261538461538462,2.9,Oakland International Airport,2.6903454433945226
65,2011,Oakland,West Oakland,OW,1594109.0,Alameda,1530915.0,22,10.261538461538462,2.9,West Oakland,1.0369282858141005
66,2011,Oakland,Rockridge,RR,1648271.0,Alameda,1530915.0,22,10.261538461538462,2.9,Rockridge,1.7317410291181736
67,2011,Hayward,South Hayward,SH,876121.0,Alameda,1530915.0,22,10.261538461538462,2.9,South Hayward,2.1775336242570766
68,2011,San Leandro,San Leandro,SL,1556049.0,Alameda,1530915.0,22,10.261538461538462,2.9,San Leandro,2.6903454433945226
69,2011,Union City,Union City,UC,1160926.0,Alameda,1530915.0,22,10.261538461538462,2.9,Union City,2.608908848924649
70,2011,Dublin/Pleasanton,West Dublin/Pleasanton,WD,533696.0,Alameda,1530915.0,22,10.261538461538462,2.9,West Dublin/Pleasanton,1.3211533380343672
71,2011,Fremont,Warm Springs,WS,0.0,Alameda,1530915.0,22,10.261538461538462,2.9,Warm Springs,174.70401979927587
72,2011,San Francisco,16th Street Mission,16,3446714.0,San Francisco,815650.0,9,8.176923076923076,2.9,16th Street Mission,0.7131119173318027
73,2011,San Francisco,24th Street Mission,24,3775397.0,San Francisco,815650.0,9,8.176923076923076,2.9,24th Street Mission,0.7131119173318027
74,2011,San Francisco,Balboa Park,BP,3498312.0,San Francisco,815650.0,9,8.176923076923076,2.9,Balboa Park,172.00429845474892
75,2011,San Francisco,Civic Center,CC,5518292.0,San Francisco,815650.0,9,8.176923076923076,2.9,Civic Center,172.0747535587498
76,2011,San Francisco,Embarcadero,EM,10357972.0,San Francisco,815650.0,9,8.176923076923076,2.9,Embarcadero,0.28470827629669465
77,2011,San Francisco,Glen Park,GP,2100883.0,San Francisco,815650.0,9,8.176923076923076,2.9,Glen Park,184.1214379605802
78,2011,San Francisco,Montgomery Street,MT,9749612.0,San Francisco,815650.0,9,8.176923076923076,2.9,Montgomery Street,0.28470827629669465
79,2011,San Francisco,Powell Street,PL,8762391.0,San Francisco,815650.0,9,8.176923076923076,2.9,Powell Street,0.3554832365740666
80,2011,San Francisco,San Francisco International Airport,SO,1898686.0,San Francisco,815650.0,9,8.176923076923076,2.9,San Francisco International Airport,1.503303924670021
81,2011,Antioch,Antioch,AN,0.0,Contra Costa,1065440.0,12,10.484615384615385,2.9,Antioch,3.720406586896818
82,2011,Concord,Concord,CN,1547674.0,Contra Costa,1065440.0,12,10.484615384615385,2.9,Concord,172.0747535587498
83,2011,El Cerrito,El Cerrito Del Norte,EN,2279654.0,Contra Costa,1065440.0,12,10.484615384615385,2.9,El Cerrito Del Norte,1.6060740346140452
84,2011,El Cerrito,El Cerrito Plaza,EP,1303602.0,Contra Costa,1065440.0,12,10.484615384615385,2.9,El Cerrito Plaza,1.5952004779635078
85,2011,Lafayette,Lafayette,LF,1017919.0,Contra Costa,1065440.0,12,10.484615384615385,2.9,Lafayette,174.70401979927587
86,2011,Concord,North Concord,NC,594204.0,Contra Costa,1065440.0,12,10.484615384615385,2.9,North Concord,184.3981473959375
87,2011,Orinda,Orinda,OR,807864.0,Contra Costa,1065440.0,12,10.484615384615385,2.9,Orinda,3.6258869169950825
88,2011,Pittsburg,Pittsburg Center,PC,0.0,Contra Costa,1065440.0,12,10.484615384615385,2.9,Pittsburg Center,2.459507620750789
89,2011,Pleasant Hill,Pleasant Hill,PH,1712446.0,Contra Costa,1065440.0,12,10.484615384615385,2.9,Pleasant Hill,2.548079202414309
90,2011,Richmond,Richmond,RM,1079220.0,Contra Costa,1065440.0,12,10.484615384615385,2.9,Richmond,184.3981473959375
91,2011,Walnut Creek,Walnut Creek,WC,1831743.0,Contra Costa,1065440.0,12,10.484615384615385,2.9,Walnut Creek,2.548079202414309
92,2011,Pittsburg,Pittsburg/Bay Point,WP,1545856.0,Contra Costa,1065440.0,12,10.484615384615385,2.9,Pittsburg/Bay Point,2.459507620750789
93,2011,San Jose,Berryessa / North San José,BE,0.0,Santa Clara,1812054.0,2,9.476923076923077,2.9,Berryessa / North San José,3.75207703253719
94,2011,Milpitas,Milpitas,ML,0.0,Santa Clara,1812054.0,2,9.476923076923077,2.9,Milpitas,3.75207703253719
95,2011,Colma,Colma,CM,1112430.0,San Mateo,728344.0,5,7.661538461538461,2.9,Colma,0.9584771223118371
96,2011,Daly City,Daly City,DC,2525273.0,San Mateo,728344.0,5,7.661538461538461,2.9,Daly City,0.9584771223118371
97,2011,Millbrae,Millbrae,MB,1608474.0,San Mateo,728344.0,5,7.661538461538461,2.9,Millbrae,1.503303924670021
98,2011,San Bruno,San Bruno,SB,936622.0,San Mateo,728344.0,5,7.661538461538461,2.9,San Bruno,1.6820027003518876
99,2011,South San Francisco,South San Francisco,SS,833063.0,San Mateo,728344.0,5,7.661538461538461,2.9,South San Francisco,1.6820027003518876
100,2012,Oakland,12th Street / Oakland City Center,12,3640966.0,Alameda,1553764.0,22,8.823076923076924,2.2,12th Street / Oakland City Center,0.2735379116824398
101,2012,Oakland,19th Street Oakland,19,3128384.0,Alameda,1553764.0,22,8.823076923076924,2.2,19th Street Oakland,0.2735379116824398
102,2012,Berkeley,Ashby,AS,1494904.0,Alameda,1553764.0,22,8.823076923076924,2.2,Ashby,788.4336040492233
103,2012,San Leandro,Bayfair,BF,1711651.0,Alameda,1553764.0,22,8.823076923076924,2.2,Bayfair,3783.8325882097542
104,2012,Berkeley,Berkeley,BK,3989730.0,Alameda,1553764.0,22,8.823076923076924,2.2,Berkeley,0.496580756887395
105,2012,Oakland,Coliseum,CL,2491231.0,Alameda,1553764.0,22,8.823076923076924,2.2,Coliseum,2745.055693451936
106,2012,Castro Valley,Castro Valley,CV,797474.0,Alameda,1553764.0,22,8.823076923076924,2.2,Castro Valley,1.4445444579939293
107,2012,Dublin/Pleasanton,Dublin/Pleasanton,ED,2080170.0,Alameda,1553764.0,22,8.823076923076924,2.2,Dublin/Pleasanton,1.3211533380343672
108,2012,Fremont,Fremont,FM,2339589.0,Alameda,1553764.0,22,8.823076923076924,2.2,Fremont,2.608908848924649
109,2012,Oakland,Fruitvale,FV,2457495.0,Alameda,1553764.0,22,8.823076923076924,2.2,Fruitvale,166.77173329449417
110,2012,Hayward,Hayward,HY,1474468.0,Alameda,1553764.0,22,8.823076923076924,2.2,Hayward,1.4445444579939293
111,2012,Oakland,Lake Merritt,LM,1871873.0,Alameda,1553764.0,22,8.823076923076924,2.2,Lake Merritt,0.5853468523750447
112,2012,Oakland,MacArthur,MA,2692702.0,Alameda,1553764.0,22,8.823076923076924,2.2,MacArthur,3783.8325882097542
113,2012,Berkeley,North Berkeley,NB,1341208.0,Alameda,1553764.0,22,8.823076923076924,2.2,North Berkeley,0.496580756887395
114,2012,Oakland,Oakland International Airport,OA,0.0,Alameda,1553764.0,22,8.823076923076924,2.2,Oakland International Airport,2.6903454433945226
115,2012,Oakland,West Oakland,OW,1738787.0,Alameda,1553764.0,22,8.823076923076924,2.2,West Oakland,1.0369282858141005
116,2012,Oakland,Rockridge,RR,1780022.0,Alameda,1553764.0,22,8.823076923076924,2.2,Rockridge,1.7317410291181736
117,2012,Hayward,South Hayward,SH,939205.0,Alameda,1553764.0,22,8.823076923076924,2.2,South Hayward,2.1775336242570766
118,2012,San Leandro,San Leandro,SL,1646483.0,Alameda,1553764.0,22,8.823076923076924,2.2,San Leandro,2.6903454433945226
119,2012,Union City,Union City,UC,1241831.0,Alameda,1553764.0,22,8.823076923076924,2.2,Union City,2.608908848924649
120,2012,Dublin/Pleasanton,West Dublin/Pleasanton,WD,821816.0,Alameda,1553764.0,22,8.823076923076924,2.2,West Dublin/Pleasanton,1.3211533380343672
121,2012,Fremont,Warm Springs,WS,0.0,Alameda,1553764.0,22,8.823076923076924,2.2,Warm Springs,174.70401979927587
122,2012,San Francisco,16th Street Mission,16,3765196.0,San Francisco,828876.0,9,6.9,2.2,16th Street Mission,0.7131119173318027
123,2012,San Francisco,24th Street Mission,24,3942362.0,San Francisco,828876.0,9,6.9,2.2,24th Street Mission,0.7131119173318027
124,2012,San Francisco,Balboa Park,BP,3624358.0,San Francisco,828876.0,9,6.9,2.2,Balboa Park,172.00429845474892
125,2012,San Francisco,Civic Center,CC,5990415.0,San Francisco,828876.0,9,6.9,2.2,Civic Center,172.0747535587498
126,2012,San Francisco,Embarcadero,EM,11236035.0,San Francisco,828876.0,9,6.9,2.2,Embarcadero,0.28470827629669465
127,2012,San Francisco,Glen Park,GP,2241939.0,San Francisco,828876.0,9,6.9,2.2,Glen Park,184.1214379605802
128,2012,San Francisco,Montgomery Street,MT,10565867.0,San Francisco,828876.0,9,6.9,2.2,Montgomery Street,0.28470827629669465
129,2012,San Francisco,Powell Street,PL,9314731.0,San Francisco,828876.0,9,6.9,2.2,Powell Street,0.3554832365740666
130,2012,San Francisco,San Francisco International Airport,SO,2092870.0,San Francisco,828876.0,9,6.9,2.2,San Francisco International Airport,1.503303924670021
131,2012,Antioch,Antioch,AN,0.0,Contra Costa,1077548.0,12,9.107692307692307,2.2,Antioch,3.720406586896818
132,2012,Concord,Concord,CN,1663513.0,Contra Costa,1077548.0,12,9.107692307692307,2.2,Concord,172.0747535587498
133,2012,El Cerrito,El Cerrito Del Norte,EN,2437365.0,Contra Costa,1077548.0,12,9.107692307692307,2.2,El Cerrito Del Norte,1.6060740346140452
134,2012,El Cerrito,El Cerrito Plaza,EP,1383160.0,Contra Costa,1077548.0,12,9.107692307692307,2.2,El Cerrito Plaza,1.5952004779635078
135,2012,Lafayette,Lafayette,LF,1077510.0,Contra Costa,1077548.0,12,9.107692307692307,2.2,Lafayette,174.70401979927587
136,2012,Concord,North Concord,NC,666689.0,Contra Costa,1077548.0,12,9.107692307692307,2.2,North Concord,184.3981473959375
137,2012,Orinda,Orinda,OR,851077.0,Contra Costa,1077548.0,12,9.107692307692307,2.2,Orinda,3.6258869169950825
138,2012,Pittsburg,Pittsburg Center,PC,0.0,Contra Costa,1077548.0,12,9.107692307692307,2.2,Pittsburg Center,2.459507620750789
139,2012,Pleasant Hill,Pleasant Hill,PH,1816179.0,Contra Costa,1077548.0,12,9.107692307692307,2.2,Pleasant Hill,2.548079202414309
140,2012,Richmond,Richmond,RM,1162150.0,Contra Costa,1077548.0,12,9.107692307692307,2.2,Richmond,184.3981473959375
141,2012,Walnut Creek,Walnut Creek,WC,1943025.0,Contra Costa,1077548.0,12,9.107692307692307,2.2,Walnut Creek,2.548079202414309
142,2012,Pittsburg,Pittsburg/Bay Point,WP,1639206.0,Contra Costa,1077548.0,12,9.107692307692307,2.2,Pittsburg/Bay Point,2.459507620750789
143,2012,San Jose,Berryessa / North San José,BE,0.0,Santa Clara,1837853.0,2,7.992307692307692,2.2,Berryessa / North San José,3.75207703253719
144,2012,Milpitas,Milpitas,ML,0.0,Santa Clara,1837853.0,2,7.992307692307692,2.2,Milpitas,3.75207703253719
145,2012,Colma,Colma,CM,1278521.0,San Mateo,739224.0,5,6.5,2.2,Colma,0.9584771223118371
146,2012,Daly City,Daly City,DC,2736478.0,San Mateo,739224.0,5,6.5,2.2,Daly City,0.9584771223118371
147,2012,Millbrae,Millbrae,MB,1792660.0,San Mateo,739224.0,5,6.5,2.2,Millbrae,1.503303924670021
148,2012,San Bruno,San Bruno,SB,1072523.0,San Mateo,739224.0,5,6.5,2.2,San Bruno,1.6820027003518876
149,2012,South San Francisco,South San Francisco,SS,899580.0,San Mateo,739224.0,5,6.5,2.2,South San Francisco,1.6820027003518876
150,2013,Oakland,12th Street / Oakland City Center,12,3608040.0,Alameda,1579593.0,22,7.323076923076924,2.6,12th Street / Oakland City Center,0.2735379116824398
151,2013,Oakland,19th Street Oakland,19,3167795.0,Alameda,1579593.0,22,7.323076923076924,2.6,19th Street Oakland,0.2735379116824398
152,2013,Berkeley,Ashby,AS,1554592.0,Alameda,1579593.0,22,7.323076923076924,2.6,Ashby,788.4336040492233
153,2013,San Leandro,Bayfair,BF,1729918.0,Alameda,1579593.0,22,7.323076923076924,2.6,Bayfair,3783.8325882097542
154,2013,Berkeley,Berkeley,BK,4038660.0,Alameda,1579593.0,22,7.323076923076924,2.6,Berkeley,0.496580756887395
155,2013,Oakland,Coliseum,CL,2563221.0,Alameda,1579593.0,22,7.323076923076924,2.6,Coliseum,2745.055693451936
156,2013,Castro Valley,Castro Valley,CV,810753.0,Alameda,1579593.0,22,7.323076923076924,2.6,Castro Valley,1.4445444579939293
157,2013,Dublin/Pleasanton,Dublin/Pleasanton,ED,2077440.0,Alameda,1579593.0,22,7.323076923076924,2.6,Dublin/Pleasanton,1.3211533380343672
158,2013,Fremont,Fremont,FM,2353863.0,Alameda,1579593.0,22,7.323076923076924,2.6,Fremont,2.608908848924649
159,2013,Oakland,Fruitvale,FV,2484307.0,Alameda,1579593.0,22,7.323076923076924,2.6,Fruitvale,166.77173329449417
160,2013,Hayward,Hayward,HY,1476724.0,Alameda,1579593.0,22,7.323076923076924,2.6,Hayward,1.4445444579939293
161,2013,Oakland,Lake Merritt,LM,1925835.0,Alameda,1579593.0,22,7.323076923076924,2.6,Lake Merritt,0.5853468523750447
162,2013,Oakland,MacArthur,MA,2649419.0,Alameda,1579593.0,22,7.323076923076924,2.6,MacArthur,3783.8325882097542
163,2013,Berkeley,North Berkeley,NB,1382629.0,Alameda,1579593.0,22,7.323076923076924,2.6,North Berkeley,0.496580756887395
164,2013,Oakland,Oakland International Airport,OA,0.0,Alameda,1579593.0,22,7.323076923076924,2.6,Oakland International Airport,2.6903454433945226
165,2013,Oakland,West Oakland,OW,1865314.0,Alameda,1579593.0,22,7.323076923076924,2.6,West Oakland,1.0369282858141005
166,2013,Oakland,Rockridge,RR,1797560.0,Alameda,1579593.0,22,7.323076923076924,2.6,Rockridge,1.7317410291181736
167,2013,Hayward,South Hayward,SH,904803.0,Alameda,1579593.0,22,7.323076923076924,2.6,South Hayward,2.1775336242570766
168,2013,San Leandro,San Leandro,SL,1663755.0,Alameda,1579593.0,22,7.323076923076924,2.6,San Leandro,2.6903454433945226
169,2013,Union City,Union City,UC,1289287.0,Alameda,1579593.0,22,7.323076923076924,2.6,Union City,2.608908848924649
170,2013,Dublin/Pleasanton,West Dublin/Pleasanton,WD,929869.0,Alameda,1579593.0,22,7.323076923076924,2.6,West Dublin/Pleasanton,1.3211533380343672
171,2013,Fremont,Warm Springs,WS,0.0,Alameda,1579593.0,22,7.323076923076924,2.6,Warm Springs,174.70401979927587
172,2013,San Francisco,16th Street Mission,16,3802249.0,San Francisco,839572.0,9,5.5307692307692315,2.6,16th Street Mission,0.7131119173318027
173,2013,San Francisco,24th Street Mission,24,3887067.0,San Francisco,839572.0,9,5.5307692307692315,2.6,24th Street Mission,0.7131119173318027
174,2013,San Francisco,Balboa Park,BP,3515687.0,San Francisco,839572.0,9,5.5307692307692315,2.6,Balboa Park,172.00429845474892
175,2013,San Francisco,Civic Center,CC,6067773.0,San Francisco,839572.0,9,5.5307692307692315,2.6,Civic Center,172.0747535587498
176,2013,San Francisco,Embarcadero,EM,11692709.0,San Francisco,839572.0,9,5.5307692307692315,2.6,Embarcadero,0.28470827629669465
177,2013,San Francisco,Glen Park,GP,2199884.0,San Francisco,839572.0,9,5.5307692307692315,2.6,Glen Park,184.1214379605802
178,2013,San Francisco,Montgomery Street,MT,10741028.0,San Francisco,839572.0,9,5.5307692307692315,2.6,Montgomery Street,0.28470827629669465
179,2013,San Francisco,Powell Street,PL,9372502.0,San Francisco,839572.0,9,5.5307692307692315,2.6,Powell Street,0.3554832365740666
180,2013,San Francisco,San Francisco International Airport,SO,2115765.0,San Francisco,839572.0,9,5.5307692307692315,2.6,San Francisco International Airport,1.503303924670021
181,2013,Antioch,Antioch,AN,0.0,Contra Costa,1093401.0,12,7.6,2.6,Antioch,3.720406586896818
182,2013,Concord,Concord,CN,1672178.0,Contra Costa,1093401.0,12,7.6,2.6,Concord,172.0747535587498
